date,state,prediction,predicted_delta_12,lag_12,value,baseline
2018-09-01,west_north_central,6073.777777777777,496.77777777777777,5577.0,6212.0,5099.0
2018-09-01,west_south_central,7084.407407407408,585.7407407407408,6498.666666666667,6759.0,5990.0
2018-09-01,west_virginia,79.30864197530863,5.530864197530864,73.77777777777777,106.0,67.0
2018-09-01,wisconsin,227.28395061728395,7.728395061728394,219.55555555555554,195.0,208.0
2018-09-01,wyoming,328.4320987654321,27.543209876543212,300.8888888888889,293.0,276.0
2018-10-01,alabama,265.53086419753083,-2.2469135802469142,267.77777777777777,303.0,271.0
2018-10-01,alaska,29.506172839506174,2.9506172839506175,26.555555555555557,15.0,24.0
2018-10-01,arizona,454.85185185185185,44.18518518518519,410.6666666666667,428.0,370.0
2018-10-01,arkansas,108.50617283950618,-2.0493827160493825,110.55555555555556,118.0,112.0
2018-10-01,california,4501.6543209876545,258.7654320987654,4242.888888888889,4596.0,4015.0
2018-10-01,colorado,1032.0123456790122,76.90123456790123,955.1111111111111,812.0,880.0
2018-10-01,connecticut,66.09876543209876,0.2098765432098762,65.88888888888889,66.0,65.0
2018-10-01,delaware,11.641975308641976,-0.13580246913580238,11.777777777777779,10.0,11.0
2018-10-01,district_of_columbia,2.0,-1.0,3.0,5.0,4.0
2018-10-01,east_north_central,2898.5185185185182,208.85185185185185,2689.6666666666665,3071.0,2477.0
2018-10-01,east_south_central,512.8765432098766,-3.012345679012343,515.8888888888889,612.0,520.0
2018-10-01,florida,374.8395061728395,4.283950617283949,370.55555555555554,634.0,368.0
2018-10-01,georgia,525.6543209876544,28.765432098765434,496.8888888888889,551.0,477.0
2018-10-01,hawaii,157.5185185185185,9.851851851851851,147.66666666666666,100.0,141.0
2018-10-01,idaho,260.1111111111111,20.11111111111111,240.0,290.0,221.0
2018-10-01,illinois,1171.358024691358,88.1358024691358,1083.2222222222222,1213.0,992.0
2018-10-01,indiana,623.3456790123456,56.23456790123456,567.1111111111111,578.0,513.0
2018-10-01,iowa,2167.0123456790125,175.90123456790124,1991.111111111111,1733.0,1818.0
2018-10-01,kansas,1694.5185185185187,152.85185185185185,1541.6666666666667,1407.0,1401.0
2018-10-01,kentucky,33.111111111111114,-0.8888888888888888,34.0,44.0,35.0
2018-10-01,louisiana,254.53086419753086,0.7530864197530858,253.77777777777777,236.0,254.0
2018-10-01,maine,323.08641975308643,3.308641975308641,319.77777777777777,455.0,321.0
2018-10-01,maryland,130.22222222222223,8.222222222222221,122.0,127.0,115.0
2018-10-01,massachusetts,186.96296296296296,8.296296296296296,178.66666666666666,184.0,172.0
2018-10-01,michigan,676.9382716049383,45.49382716049383,631.4444444444445,750.0,590.0
2018-10-01,middle_atlantic,1346.2592592592591,76.92592592592592,1269.3333333333333,1269.0,1193.0
2018-10-01,minnesota,1239.5555555555557,72.55555555555556,1167.0,1120.0,1085.0
2018-10-01,mississippi,133.93827160493828,0.4938271604938286,133.44444444444446,154.0,133.0
2018-10-01,missouri,137.49382716049382,10.049382716049383,127.44444444444444,246.0,115.0
2018-10-01,montana,174.22222222222223,11.222222222222221,163.0,181.0,152.0
2018-10-01,mountain,3949.222222222222,316.22222222222223,3633.0,3532.0,3336.0
2018-10-01,nebraska,420.9753086419753,40.19753086419753,380.77777777777777,473.0,345.0
2018-10-01,nevada,702.4074074074074,55.74074074074073,646.6666666666666,674.0,593.0
2018-10-01,new_england,864.5555555555555,25.555555555555557,839.0,943.0,820.0
2018-10-01,new_hampshire,193.46913580246914,9.246913580246915,184.22222222222223,120.0,175.0
2018-10-01,new_jersey,171.54320987654322,9.654320987654321,161.88888888888889,147.0,153.0
2018-10-01,new_mexico,492.71604938271605,36.27160493827161,456.44444444444446,574.0,426.0
2018-10-01,new_york,600.1234567901234,34.01234567901234,566.1111111111111,589.0,531.0
2018-10-01,north_carolina,464.1975308641975,30.419753086419753,433.77777777777777,757.0,406.0
2018-10-01,north_dakota,870.716049382716,64.27160493827161,806.4444444444445,1032.0,731.0
2018-10-01,ohio,187.19753086419752,14.419753086419753,172.77777777777777,248.0,159.0
2018-10-01,oklahoma,2533.41975308642,230.64197530864197,2302.777777777778,1895.0,2096.0
2018-10-01,oregon,604.8024691358024,36.58024691358024,568.2222222222222,471.0,529.0
2018-10-01,pacific_contiguous,5993.333333333333,349.3333333333333,5644.0,5609.0,5328.0
2018-10-01,pacific_noncontiguous,187.0246913580247,12.80246913580247,174.22222222222223,115.0,165.0
2018-10-01,pennsylvania,574.604938271605,33.160493827160494,541.4444444444445,533.0,509.0
2018-10-01,rhode_island,19.06172839506173,0.506172839506173,18.555555555555557,33.0,18.0
2018-10-01,south_atlantic,2135.9876543209875,94.09876543209877,2041.888888888889,2812.0,1960.0
2018-10-01,south_carolina,181.7530864197531,3.975308641975308,177.77777777777777,212.0,175.0
2018-10-01,south_dakota,409.0617283950617,39.50617283950617,369.55555555555554,240.0,334.0
2018-10-01,tennessee,80.2962962962963,-0.37037037037036985,80.66666666666667,110.0,81.0
2018-10-01,texas,6666.0370370370365,508.7037037037037,6157.333333333333,5932.0,5660.0
2018-10-01,utah,322.0246913580247,29.80246913580247,292.22222222222223,263.0,265.0
2018-10-01,vermont,73.53086419753086,3.7530864197530858,69.77777777777777,85.0,67.0
2018-10-01,virginia,290.0740740740741,8.40740740740741,281.6666666666667,369.0,274.0
2018-10-01,washington,886.9876543209876,54.098765432098766,832.8888888888889,542.0,784.0
2018-10-01,west_north_central,6940.679012345679,555.5679012345679,6385.111111111111,6251.0,5830.0
2018-10-01,west_south_central,9561.25925925926,737.925925925926,8823.333333333334,8181.0,8121.0
2018-10-01,west_virginia,152.66666666666666,9.666666666666666,143.0,147.0,130.0
2018-10-01,wisconsin,240.90123456790124,4.790123456790123,236.11111111111111,283.0,224.0
2018-10-01,wyoming,510.87654320987656,41.98765432098766,468.8888888888889,309.0,429.0
2018-11-01,alabama,306.0740740740741,5.407407407407409,300.6666666666667,298.0,302.0
2018-11-01,alaska,26.925925925925924,2.5925925925925926,24.333333333333332,16.0,22.0
2018-11-01,arizona,377.08641975308643,36.30864197530864,340.77777777777777,385.0,307.0
2018-11-01,arkansas,124.0246913580247,-0.19753086419753016,124.22222222222223,117.0,126.0
2018-11-01,california,3724.5185185185182,193.85185185185185,3530.6666666666665,3600.0,3352.0
2018-11-01,colorado,1169.469135802469,83.24691358024691,1086.2222222222222,835.0,1000.0
2018-11-01,connecticut,77.17283950617283,1.617283950617284,75.55555555555556,66.0,74.0
2018-11-01,delaware,11.530864197530866,-0.24691358024691348,11.777777777777779,9.0,11.0
2018-11-01,district_of_columbia,2.0,-1.0,3.0,4.0,4.0
2018-11-01,east_north_central,3334.814814814815,246.4814814814815,3088.3333333333335,2932.0,2831.0
2018-11-01,east_south_central,572.7037037037037,10.370370370370374,562.3333333333334,560.0,562.0
2018-11-01,florida,408.69135802469134,7.469135802469136,401.22222222222223,602.0,397.0
2018-11-01,georgia,594.0864197530865,37.308641975308646,556.7777777777778,491.0,529.0
2018-11-01,hawaii,149.92592592592592,8.592592592592593,141.33333333333334,97.0,133.0
2018-11-01,idaho,342.25925925925924,26.925925925925924,315.3333333333333,306.0,290.0
2018-11-01,illinois,1348.9753086419753,99.19753086419753,1249.7777777777778,1103.0,1139.0
2018-11-01,indiana,646.3333333333334,58.333333333333336,588.0,555.0,531.0
2018-11-01,iowa,2470.4814814814818,199.14814814814815,2271.3333333333335,1963.0,2075.0
2018-11-01,kansas,1483.8765432098767,131.98765432098764,1351.888888888889,1473.0,1227.0
2018-11-01,kentucky,44.382716049382715,1.9382716049382713,42.44444444444444,41.0,42.0
2018-11-01,louisiana,261.8641975308642,5.086419753086419,256.77777777777777,211.0,256.0
2018-11-01,maine,372.6666666666667,2.6666666666666665,370.0,455.0,367.0
2018-11-01,maryland,134.9135802469136,8.69135802469136,126.22222222222223,112.0,118.0
2018-11-01,massachusetts,175.06172839506172,6.5061728395061715,168.55555555555554,160.0,163.0
2018-11-01,michigan,823.9135802469135,61.691358024691354,762.2222222222222,738.0,706.0
2018-11-01,middle_atlantic,1470.5185185185187,85.85185185185186,1384.6666666666667,1247.0,1298.0
2018-11-01,minnesota,1294.148148148148,71.81481481481481,1222.3333333333333,1095.0,1140.0
2018-11-01,mississippi,126.06172839506173,1.506172839506173,124.55555555555556,132.0,124.0
2018-11-01,missouri,143.65432098765433,12.765432098765432,130.88888888888889,259.0,118.0
2018-11-01,montana,240.64197530864197,16.864197530864196,223.77777777777777,215.0,206.0
2018-11-01,mountain,3998.1111111111113,306.1111111111111,3692.0,3583.0,3390.0
2018-11-01,nebraska,413.8888888888889,38.888888888888886,375.0,470.0,340.0
2018-11-01,nevada,691.2098765432099,55.32098765432099,635.8888888888889,613.0,583.0
2018-11-01,new_england,931.283950617284,25.728395061728392,905.5555555555555,922.0,882.0
2018-11-01,new_hampshire,213.0246913580247,10.80246913580247,202.22222222222223,133.0,192.0
2018-11-01,new_jersey,158.82716049382717,8.382716049382717,150.44444444444446,123.0,142.0
2018-11-01,new_mexico,459.962962962963,32.2962962962963,427.6666666666667,649.0,397.0
2018-11-01,new_york,652.6172839506173,37.06172839506173,615.5555555555555,587.0,578.0
2018-11-01,north_carolina,497.60493827160496,32.160493827160494,465.44444444444446,630.0,433.0
2018-11-01,north_dakota,957.5555555555555,75.55555555555556,882.0,847.0,800.0
2018-11-01,ohio,220.46913580246914,16.246913580246915,204.22222222222223,244.0,187.0
2018-11-01,oklahoma,2113.0740740740744,189.40740740740742,1923.6666666666667,2185.0,1750.0
2018-11-01,oregon,632.7407407407406,44.07407407407407,588.6666666666666,579.0,548.0
2018-11-01,pacific_contiguous,5239.0,289.0,4950.0,4843.0,4679.0
2018-11-01,pacific_noncontiguous,175.72839506172838,11.172839506172838,164.55555555555554,112.0,154.0
2018-11-01,pennsylvania,659.1975308641976,40.41975308641976,618.7777777777778,538.0,578.0
2018-11-01,rhode_island,21.40740740740741,0.7407407407407409,20.666666666666668,36.0,20.0
2018-11-01,south_atlantic,2312.7407407407404,108.07407407407406,2204.6666666666665,2590.0,2108.0
2018-11-01,south_carolina,201.27160493827162,5.8271604938271615,195.44444444444446,206.0,193.0
2018-11-01,south_dakota,418.9506172839506,40.39506172839506,378.55555555555554,244.0,342.0
2018-11-01,tennessee,97.41975308641975,1.6419753086419746,95.77777777777777,90.0,95.0
2018-11-01,texas,5549.802469135803,400.5802469135803,5149.222222222223,6424.0,4741.0
2018-11-01,utah,273.1111111111111,24.11111111111111,249.0,241.0,226.0
2018-11-01,vermont,71.93827160493827,3.493827160493827,68.44444444444444,72.0,66.0
2018-11-01,virginia,301.7037037037037,7.3703703703703685,294.3333333333333,378.0,287.0
2018-11-01,washington,881.7407407407406,51.07407407407407,830.6666666666666,663.0,779.0
2018-11-01,west_north_central,7182.666666666667,570.6666666666666,6612.0,6350.0,6042.0
2018-11-01,west_south_central,8048.765432098765,594.8765432098766,7453.888888888889,8937.0,6873.0
2018-11-01,west_virginia,156.87654320987653,8.987654320987653,147.88888888888889,158.0,135.0
2018-11-01,wisconsin,295.2345679012345,11.123456790123454,284.1111111111111,291.0,268.0
2018-11-01,wyoming,444.48148148148147,31.148148148148145,413.3333333333333,340.0,381.0
2018-12-01,alabama,291.037037037037,5.7037037037037015,285.3333333333333,299.0,288.0
2018-12-01,alaska,17.160493827160494,1.7160493827160495,15.444444444444445,17.0,14.0
2018-12-01,arizona,380.679012345679,36.5679012345679,344.1111111111111,287.0,310.0
2018-12-01,arkansas,131.82716049382717,1.3827160493827175,130.44444444444446,143.0,131.0
2018-12-01,california,3666.716049382716,181.2716049382716,3485.4444444444443,3350.0,3319.0
2018-12-01,colorado,1096.8395061728395,76.28395061728395,1020.5555555555555,1110.0,941.0
2018-12-01,connecticut,76.95061728395062,1.395061728395062,75.55555555555556,95.0,74.0
2018-12-01,delaware,13.88888888888889,-0.1111111111111111,14.0,9.0,13.0
2018-12-01,district_of_columbia,5.0,0.0,5.0,5.0,5.0
2018-12-01,east_north_central,3876.0493827160494,287.6049382716049,3588.4444444444443,3278.0,3281.0
2018-12-01,east_south_central,555.9382716049383,12.49382716049383,543.4444444444445,560.0,546.0
2018-12-01,florida,475.0,12.0,463.0,589.0,457.0
2018-12-01,georgia,605.9012345679012,37.79012345679012,568.1111111111111,527.0,542.0
2018-12-01,hawaii,110.11111111111111,6.111111111111111,104.0,101.0,100.0
2018-12-01,idaho,428.320987654321,35.4320987654321,392.8888888888889,306.0,359.0
2018-12-01,illinois,1475.4814814814813,107.14814814814814,1368.3333333333333,1301.0,1247.0
2018-12-01,indiana,716.5185185185185,63.85185185185185,652.6666666666666,646.0,589.0
2018-12-01,iowa,2906.296296296296,212.62962962962962,2693.6666666666665,2214.0,2445.0
2018-12-01,kansas,1481.7037037037037,128.37037037037035,1353.3333333333333,1800.0,1227.0
2018-12-01,kentucky,39.592592592592595,1.2592592592592595,38.333333333333336,44.0,39.0
2018-12-01,louisiana,219.39506172839504,2.8395061728395046,216.55555555555554,239.0,221.0
2018-12-01,maine,533.5802469135801,19.35802469135802,514.2222222222222,464.0,501.0
2018-12-01,maryland,149.8641975308642,10.08641975308642,139.77777777777777,113.0,130.0
2018-12-01,massachusetts,183.82716049382717,7.382716049382718,176.44444444444446,176.0,170.0
2018-12-01,michigan,1022.074074074074,79.4074074074074,942.6666666666666,781.0,868.0
2018-12-01,middle_atlantic,1763.8395061728397,101.28395061728396,1662.5555555555557,1263.0,1552.0
2018-12-01,minnesota,1664.0864197530864,96.30864197530865,1567.7777777777778,1094.0,1448.0
2018-12-01,mississippi,127.13580246913581,2.9135802469135808,124.22222222222223,134.0,125.0
2018-12-01,missouri,159.0493827160494,12.60493827160494,146.44444444444446,284.0,132.0
2018-12-01,montana,284.2962962962963,20.629629629629633,263.6666666666667,213.0,245.0
2018-12-01,mountain,4364.6543209876545,330.7654320987654,4033.8888888888887,3689.0,3706.0
2018-12-01,nebraska,663.8518518518518,63.18518518518518,600.6666666666666,615.0,543.0
2018-12-01,nevada,675.4814814814815,53.14814814814815,622.3333333333334,600.0,571.0
2018-12-01,new_england,1131.20987654321,46.32098765432099,1084.888888888889,1032.0,1047.0
2018-12-01,new_hampshire,224.80246913580248,11.580246913580247,213.22222222222223,181.0,202.0
2018-12-01,new_jersey,147.9135802469136,6.691358024691358,141.22222222222223,132.0,135.0
2018-12-01,new_mexico,521.9259259259259,35.59259259259259,486.3333333333333,618.0,454.0
2018-12-01,new_york,854.3703703703704,47.03703703703704,807.3333333333334,596.0,751.0
2018-12-01,north_carolina,659.4197530864199,48.64197530864198,610.7777777777778,558.0,564.0
2018-12-01,north_dakota,1216.2222222222222,92.22222222222223,1124.0,1020.0,1019.0
2018-12-01,ohio,287.1851851851852,22.51851851851852,264.6666666666667,264.0,242.0
2018-12-01,oklahoma,2261.6666666666665,199.66666666666666,2062.0,2569.0,1872.0
2018-12-01,oregon,676.5185185185185,43.85185185185185,632.6666666666666,522.0,598.0
2018-12-01,pacific_contiguous,5291.740740740741,277.07407407407413,5014.666666666667,4480.0,4773.0
2018-12-01,pacific_noncontiguous,127.27160493827161,7.827160493827161,119.44444444444444,118.0,114.0
2018-12-01,pennsylvania,762.9135802469135,47.691358024691354,715.2222222222222,535.0,667.0
2018-12-01,rhode_island,32.641975308641975,1.8641975308641976,30.77777777777778,36.0,29.0
2018-12-01,south_atlantic,2813.4938271604938,154.04938271604937,2659.4444444444443,2517.0,2524.0
2018-12-01,south_carolina,201.09876543209876,5.209876543209877,195.88888888888889,217.0,192.0
2018-12-01,south_dakota,506.9876543209877,48.098765432098766,458.8888888888889,274.0,414.0
2018-12-01,tennessee,98.2962962962963,2.62962962962963,95.66666666666667,83.0,94.0
2018-12-01,texas,6537.061728395061,453.5061728395062,6083.555555555556,6878.0,5590.0
2018-12-01,utah,319.2962962962963,28.629629629629633,290.6666666666667,198.0,264.0
2018-12-01,vermont,79.53086419753086,4.753086419753085,74.77777777777777,81.0,71.0
2018-12-01,virginia,437.6666666666667,20.666666666666668,417.0,335.0,398.0
2018-12-01,washington,947.2716049382716,51.827160493827165,895.4444444444445,607.0,855.0
2018-12-01,west_north_central,8596.839506172839,653.283950617284,7943.555555555556,7300.0,7227.0
2018-12-01,west_south_central,9148.716049382718,657.2716049382717,8491.444444444445,9829.0,7813.0
2018-12-01,west_virginia,263.358024691358,19.135802469135804,244.22222222222223,165.0,222.0
2018-12-01,wisconsin,374.5679012345679,14.456790123456788,360.1111111111111,286.0,335.0
2018-12-01,wyoming,659.1728395061729,44.617283950617285,614.5555555555555,356.0,563.0
2019-01-01,alabama,289.1111111111111,3.111111111111111,286.0,308.0,288.0
2019-01-01,alaska,18.395061728395063,1.8395061728395063,16.555555555555557,15.0,15.0
2019-01-01,arizona,376.0740740740741,36.40740740740741,339.6666666666667,348.0,306.0
2019-01-01,arkansas,125.22222222222223,-1.7777777777777777,127.0,140.0,128.0
2019-01-01,california,3593.1111111111113,184.11111111111111,3409.0,3303.0,3255.0
2019-01-01,colorado,1013.9629629629629,58.29629629629629,955.6666666666666,1017.0,893.0
2019-01-01,connecticut,76.66666666666667,1.6666666666666667,75.0,61.0,73.0
2019-01-01,delaware,7.4567901234567895,-0.654320987654321,8.11111111111111,9.0,9.0
2019-01-01,district_of_columbia,5.0,0.0,5.0,5.0,5.0
2019-01-01,east_north_central,3387.2098765432097,253.32098765432096,3133.8888888888887,3700.0,2891.0
2019-01-01,east_south_central,552.3086419753087,6.53086419753087,545.7777777777778,564.0,549.0
2019-01-01,florida,532.530864197531,14.753086419753092,517.7777777777778,642.0,503.0
2019-01-01,georgia,592.8395061728395,38.28395061728395,554.5555555555555,548.0,523.0
2019-01-01,hawaii,114.11111111111111,6.111111111111111,108.0,83.0,104.0
2019-01-01,idaho,349.20987654320993,27.32098765432099,321.8888888888889,298.0,296.0
2019-01-01,illinois,1389.8765432098767,106.98765432098766,1282.888888888889,1511.0,1184.0
2019-01-01,indiana,638.7777777777778,56.77777777777778,582.0,717.0,526.0
2019-01-01,iowa,2044.5802469135801,139.35802469135803,1905.2222222222222,2222.0,1749.0
2019-01-01,kansas,1701.851851851852,148.1851851851852,1553.6666666666667,1604.0,1412.0
2019-01-01,kentucky,42.7283950617284,0.1728395061728397,42.55555555555556,42.0,43.0
2019-01-01,louisiana,230.93827160493828,5.4938271604938285,225.44444444444446,217.0,226.0
2019-01-01,maine,515.7530864197531,15.975308641975309,499.77777777777777,487.0,489.0
2019-01-01,maryland,122.06172839506173,7.506172839506173,114.55555555555556,107.0,108.0
2019-01-01,massachusetts,167.17283950617283,7.617283950617282,159.55555555555554,173.0,154.0
2019-01-01,michigan,773.7407407407406,56.07407407407407,717.6666666666666,834.0,668.0
2019-01-01,middle_atlantic,1350.1604938271603,71.71604938271604,1278.4444444444443,1320.0,1210.0
2019-01-01,minnesota,1261.851851851852,64.18518518518519,1197.6666666666667,1176.0,1128.0
2019-01-01,mississippi,124.34567901234568,1.2345679012345683,123.11111111111111,124.0,125.0
2019-01-01,missouri,187.41975308641975,15.641975308641975,171.77777777777777,261.0,156.0
2019-01-01,montana,225.8395061728395,11.28395061728395,214.55555555555554,224.0,201.0
2019-01-01,mountain,3799.716049382716,265.2716049382716,3534.4444444444443,3707.0,3259.0
2019-01-01,nebraska,539.3580246913581,51.135802469135804,488.22222222222223,534.0,442.0
2019-01-01,nevada,615.8395061728395,47.28395061728395,568.5555555555555,627.0,516.0
2019-01-01,new_england,1081.2345679012346,41.123456790123456,1040.111111111111,1039.0,1006.0
2019-01-01,new_hampshire,204.9506172839506,10.39506172839506,194.55555555555554,187.0,185.0
2019-01-01,new_jersey,133.93827160493828,6.493827160493827,127.44444444444444,141.0,122.0
2019-01-01,new_mexico,457.0987654320988,31.20987654320988,425.8888888888889,619.0,401.0
2019-01-01,new_york,618.1851851851851,28.518518518518515,589.6666666666666,649.0,558.0
2019-01-01,north_carolina,604.1851851851851,42.51851851851851,561.6666666666666,684.0,524.0
2019-01-01,north_dakota,1088.111111111111,79.11111111111111,1009.0,986.0,914.0
2019-01-01,ohio,272.85185185185185,22.185185185185183,250.66666666666666,310.0,231.0
2019-01-01,oklahoma,2380.8518518518517,215.18518518518516,2165.6666666666665,2415.0,1974.0
2019-01-01,oregon,319.320987654321,3.4320987654321016,315.8888888888889,390.0,311.0
2019-01-01,pacific_contiguous,4367.320987654321,191.43209876543207,4175.888888888889,4145.0,4015.0
2019-01-01,pacific_noncontiguous,132.62962962962965,7.962962962962964,124.66666666666667,98.0,119.0
2019-01-01,pennsylvania,598.1481481481482,36.81481481481482,561.3333333333334,530.0,530.0
2019-01-01,rhode_island,35.44444444444444,2.4444444444444446,33.0,40.0,31.0
2019-01-01,south_atlantic,2676.3950617283954,139.83950617283952,2536.5555555555557,2765.0,2411.0
2019-01-01,south_carolina,223.9506172839506,7.39506172839506,216.55555555555554,234.0,211.0
2019-01-01,south_dakota,307.8641975308642,29.086419753086417,278.77777777777777,223.0,252.0
2019-01-01,tennessee,96.0,2.0,94.0,90.0,93.0
2019-01-01,texas,7164.469135802469,541.246913580247,6623.222222222223,7293.0,6087.0
2019-01-01,utah,296.5679012345679,26.456790123456788,270.1111111111111,209.0,245.0
2019-01-01,vermont,80.12345679012346,3.012345679012346,77.11111111111111,91.0,73.0
2019-01-01,virginia,415.51851851851853,20.851851851851855,394.6666666666667,379.0,379.0
2019-01-01,washington,455.0,4.0,451.0,451.0,449.0
2019-01-01,west_north_central,7133.518518518519,526.8518518518518,6606.666666666667,7005.0,6055.0
2019-01-01,west_south_central,9901.358024691359,760.1358024691358,9141.222222222223,10065.0,8415.0
2019-01-01,west_virginia,171.679012345679,8.567901234567902,163.11111111111111,157.0,149.0
2019-01-01,wisconsin,309.3703703703703,11.037037037037035,298.3333333333333,330.0,280.0
2019-01-01,wyoming,464.0,27.0,437.0,365.0,400.0
2019-02-01,alabama,275.22222222222223,6.222222222222222,269.0,293.0,269.0
2019-02-01,alaska,17.28395061728395,1.728395061728395,15.555555555555555,15.0,14.0
2019-02-01,arizona,425.45679012345676,41.34567901234568,384.1111111111111,342.0,346.0
2019-02-01,arkansas,108.37037037037037,-1.9629629629629635,110.33333333333333,126.0,112.0
2019-02-01,california,3471.567901234568,170.4567901234568,3301.1111111111113,3905.0,3147.0
2019-02-01,colorado,1003.5061728395061,71.95061728395062,931.5555555555555,927.0,869.0
2019-02-01,connecticut,57.39506172839506,-0.16049382716049365,57.55555555555556,66.0,57.0
2019-02-01,delaware,10.382716049382717,-0.06172839506172837,10.444444444444445,8.0,10.0
2019-02-01,district_of_columbia,4.0,0.0,4.0,5.0,4.0
2019-02-01,east_north_central,3581.864197530864,262.08641975308643,3319.777777777778,3241.0,3051.0
2019-02-01,east_south_central,509.5679012345679,9.456790123456788,500.1111111111111,535.0,502.0
2019-02-01,florida,481.46913580246917,15.246913580246915,466.22222222222223,612.0,453.0
2019-02-01,georgia,618.0493827160494,41.60493827160494,576.4444444444445,480.0,541.0
2019-02-01,hawaii,122.09876543209876,6.209876543209877,115.88888888888889,79.0,109.0
2019-02-01,idaho,340.0493827160494,27.60493827160494,312.44444444444446,289.0,287.0
2019-02-01,illinois,1563.7654320987654,120.87654320987654,1442.888888888889,1344.0,1323.0
2019-02-01,indiana,650.9876543209876,52.098765432098766,598.8888888888889,651.0,541.0
2019-02-01,iowa,2591.6172839506175,186.06172839506175,2405.5555555555557,1762.0,2191.0
2019-02-01,kansas,1727.5061728395062,150.95061728395063,1576.5555555555557,1420.0,1431.0
2019-02-01,kentucky,39.54320987654321,0.6543209876543207,38.888888888888886,37.0,39.0
2019-02-01,louisiana,200.53086419753086,3.7530864197530858,196.77777777777777,190.0,198.0
2019-02-01,maine,505.12345679012344,16.01234567901234,489.1111111111111,484.0,474.0
2019-02-01,maryland,131.14814814814815,9.814814814814815,121.33333333333333,92.0,113.0
2019-02-01,massachusetts,170.66666666666666,8.666666666666666,162.0,170.0,156.0
2019-02-01,michigan,790.1604938271605,58.71604938271605,731.4444444444445,715.0,678.0
2019-02-01,middle_atlantic,1384.3333333333333,71.33333333333333,1313.0,1207.0,1233.0
2019-02-01,minnesota,1502.061728395062,87.50617283950618,1414.5555555555557,958.0,1316.0
2019-02-01,mississippi,103.2962962962963,0.6296296296296302,102.66666666666667,113.0,105.0
2019-02-01,missouri,225.17283950617283,19.61728395061728,205.55555555555554,229.0,186.0
2019-02-01,montana,226.60493827160496,16.160493827160494,210.44444444444446,195.0,197.0
2019-02-01,mountain,3831.654320987654,291.7654320987654,3539.8888888888887,3670.0,3259.0
2019-02-01,nebraska,581.3703703703704,56.03703703703704,525.3333333333334,499.0,475.0
2019-02-01,nevada,593.8765432098766,45.98765432098766,547.8888888888889,625.0,497.0
2019-02-01,new_england,1051.1481481481483,41.81481481481482,1009.3333333333334,1005.0,972.0
2019-02-01,new_hampshire,195.8641975308642,9.08641975308642,186.77777777777777,160.0,177.0
2019-02-01,new_jersey,156.5679012345679,8.456790123456791,148.11111111111111,142.0,140.0
2019-02-01,new_mexico,471.74074074074076,32.074074074074076,439.6666666666667,681.0,411.0
2019-02-01,new_york,635.8888888888889,27.88888888888889,608.0,597.0,571.0
2019-02-01,north_carolina,706.8024691358024,55.58024691358024,651.2222222222222,648.0,601.0
2019-02-01,north_dakota,1112.172839506173,86.61728395061729,1025.5555555555557,792.0,928.0
2019-02-01,ohio,277.46913580246917,22.246913580246915,255.22222222222223,252.0,235.0
2019-02-01,oklahoma,2549.7283950617284,232.17283950617286,2317.5555555555557,2036.0,2105.0
2019-02-01,oregon,479.28395061728395,31.728395061728392,447.55555555555554,433.0,425.0
2019-02-01,pacific_contiguous,4616.925925925925,243.59259259259255,4373.333333333333,4841.0,4175.0
2019-02-01,pacific_noncontiguous,139.27160493827162,7.8271604938271615,131.44444444444446,93.0,123.0
2019-02-01,pennsylvania,593.1111111111111,35.111111111111114,558.0,468.0,523.0
2019-02-01,rhode_island,33.20987654320988,2.3209876543209877,30.88888888888889,39.0,29.0
2019-02-01,south_atlantic,2679.3950617283954,150.83950617283952,2528.5555555555557,2508.0,2390.0
2019-02-01,south_carolina,209.07407407407408,5.4074074074074066,203.66666666666666,222.0,199.0
2019-02-01,south_dakota,333.14814814814815,30.814814814814813,302.3333333333333,189.0,273.0
2019-02-01,tennessee,92.85185185185186,2.1851851851851856,90.66666666666667,92.0,90.0
2019-02-01,texas,7100.481481481481,529.1481481481482,6571.333333333333,6989.0,6045.0
2019-02-01,utah,316.0246913580247,28.80246913580247,287.22222222222223,248.0,260.0
2019-02-01,vermont,87.65432098765432,5.765432098765432,81.88888888888889,87.0,78.0
2019-02-01,virginia,362.6296296296297,15.962962962962965,346.6666666666667,307.0,334.0
2019-02-01,washington,666.1975308641976,41.41975308641976,624.7777777777778,503.0,603.0
2019-02-01,west_north_central,8073.283950617284,617.7283950617284,7455.555555555556,5849.0,6800.0
2019-02-01,west_south_central,9957.876543209877,762.9876543209876,9194.888888888889,9340.0,8459.0
2019-02-01,west_virginia,157.23456790123458,7.123456790123457,150.11111111111111,133.0,137.0
2019-02-01,wisconsin,299.60493827160496,8.160493827160495,291.44444444444446,279.0,274.0
2019-02-01,wyoming,454.28395061728395,27.728395061728392,426.55555555555554,364.0,392.0
2019-03-01,alabama,266.7119341563786,2.9711934156378623,263.74074074074076,323.0,270.0
2019-03-01,alaska,17.584362139917697,1.6584362139917697,15.925925925925927,16.0,13.0
2019-03-01,arizona,514.6598079561043,50.16598079561042,464.4938271604938,502.0,377.0
2019-03-01,arkansas,125.78052126200276,-2.021947873799724,127.80246913580248,145.0,130.0
2019-03-01,california,4743.183813443072,262.4183813443072,4480.765432098765,4836.0,4015.0
2019-03-01,colorado,1274.5212620027435,100.05212620027434,1174.469135802469,1036.0,988.0
